"","id","latitude","longitude","date","prcp","tavg","tmax","tmin"
"430","RSM00028900",NA,NA,1937-03-04,0,-186,-145,-238
"431","RSM00028900",NA,NA,1937-03-05,0,-94,-36,-163
"432","RSM00028900",NA,NA,1937-03-06,0,-74,-32,-141
"433","RSM00028900",NA,NA,1937-03-07,0,-87,-51,-118
"434","RSM00028900",NA,NA,1937-03-08,0,-83,-53,-105
"435","RSM00028900",NA,NA,1937-03-09,12,-32,-2,-66
"436","RSM00028900",NA,NA,1937-03-10,26,-3,11,-10
"437","RSM00028900",NA,NA,1937-03-11,26,3,11,-6
"438","RSM00028900",NA,NA,1937-03-12,21,0,4,-5
"439","RSM00028900",NA,NA,1937-03-13,2,6,16,-1
"440","RSM00028900",NA,NA,1937-03-14,0,-35,14,-64
"441","RSM00028900",NA,NA,1937-03-15,0,-54,-14,-91
"442","RSM00028900",NA,NA,1937-03-16,0,-27,-7,-53
"443","RSM00028900",NA,NA,1937-03-17,0,-4,7,-11
"444","RSM00028900",NA,NA,1937-03-18,0,-2,13,-19
"445","RSM00028900",NA,NA,1937-03-19,22,2,15,-3
"446","RSM00028900",NA,NA,1937-03-20,17,0,10,-5
"447","RSM00028900",NA,NA,1937-03-21,20,-8,3,-22
"448","RSM00028900",NA,NA,1937-03-22,0,-22,5,-50
"449","RSM00028900",NA,NA,1937-03-23,0,-32,9,-69
"450","RSM00028900",NA,NA,1937-03-24,0,-6,19,-35
"451","RSM00028900",NA,NA,1937-03-25,0,14,17,-21
"452","RSM00028900",NA,NA,1937-03-26,0,-7,25,-37
"453","RSM00028900",NA,NA,1937-03-27,0,13,56,-27
"454","RSM00028900",NA,NA,1937-03-28,0,28,83,-15
"455","RSM00028900",NA,NA,1937-03-29,0,36,106,-10
"456","RSM00028900",NA,NA,1937-03-30,0,50,99,9
"457","RSM00028900",NA,NA,1937-03-31,0,44,86,0
"458","RSM00028900",NA,NA,1937-04-01,11,28,60,9
"459","RSM00028900",NA,NA,1937-04-02,22,-13,14,-25
"460","RSM00028900",NA,NA,1937-04-03,0,-24,-2,-40
"461","RSM00028900",NA,NA,1937-04-04,0,-28,-12,-48
"462","RSM00028900",NA,NA,1937-04-05,2,-27,-1,-55
"463","RSM00028900",NA,NA,1937-04-06,4,-10,8,-33
"464","RSM00028900",NA,NA,1937-04-07,0,-7,8,-17
"465","RSM00028900",NA,NA,1937-04-08,0,14,66,-33
"466","RSM00028900",NA,NA,1937-04-09,0,38,95,-19
"467","RSM00028900",NA,NA,1937-04-10,0,52,106,0
"468","RSM00028900",NA,NA,1937-04-11,0,55,96,13
"469","RSM00028900",NA,NA,1937-04-12,0,53,88,22
"470","RSM00028900",NA,NA,1937-04-13,0,57,103,29
"471","RSM00028900",NA,NA,1937-04-14,0,29,82,-17
"472","RSM00028900",NA,NA,1937-04-15,0,62,125,14
"473","RSM00028900",NA,NA,1937-04-16,0,71,121,28
"474","RSM00028900",NA,NA,1937-04-17,0,83,126,36
"475","RSM00028900",NA,NA,1937-04-18,0,77,134,18
"476","RSM00028900",NA,NA,1937-04-19,0,94,149,37
"477","RSM00028900",NA,NA,1937-04-20,0,110,183,48
"478","RSM00028900",NA,NA,1937-04-21,0,116,182,58
"479","RSM00028900",NA,NA,1937-04-22,0,133,190,96
"480","RSM00028900",NA,NA,1937-04-23,0,105,179,18
"481","RSM00028900",NA,NA,1937-04-24,0,124,199,33
"482","RSM00028900",NA,NA,1937-04-25,0,143,218,46
"483","RSM00028900",NA,NA,1937-04-26,0,161,245,65
"484","RSM00028900",NA,NA,1937-04-27,0,163,233,83
"485","RSM00028900",NA,NA,1937-04-28,13,167,233,117
"486","RSM00028900",NA,NA,1937-04-29,38,134,176,104
"487","RSM00028900",NA,NA,1937-04-30,0,102,155,33
"488","RSM00028900",NA,NA,1937-05-01,17,107,173,50
"489","RSM00028900",NA,NA,1937-05-02,6,110,155,82
"490","RSM00028900",NA,NA,1937-05-03,0,88,141,56
"491","RSM00028900",NA,NA,1937-05-04,0,69,114,31
"492","RSM00028900",NA,NA,1937-05-05,21,45,96,15
"493","RSM00028900",NA,NA,1937-05-06,79,44,91,22
"494","RSM00028900",NA,NA,1937-05-07,0,57,103,18
"495","RSM00028900",NA,NA,1937-05-08,6,39,86,7
"496","RSM00028900",NA,NA,1937-05-09,0,78,131,17
"497","RSM00028900",NA,NA,1937-05-10,80,80,132,52
"498","RSM00028900",NA,NA,1937-05-11,0,99,165,48
"499","RSM00028900",NA,NA,1937-05-12,3,92,149,50
"500","RSM00028900",NA,NA,1937-05-13,0,46,92,-7
"501","RSM00028900",NA,NA,1937-05-14,3,88,193,14
"502","RSM00028900",NA,NA,1937-05-15,28,120,156,73
"503","RSM00028900",NA,NA,1937-05-16,9,139,231,70
"504","RSM00028900",NA,NA,1937-05-17,0,143,195,100
"505","RSM00028900",NA,NA,1937-05-18,0,135,204,73
"506","RSM00028900",NA,NA,1937-05-19,0,150,199,122
"507","RSM00028900",NA,NA,1937-05-20,0,133,203,63
"508","RSM00028900",NA,NA,1937-05-21,0,134,179,81
"509","RSM00028900",NA,NA,1937-05-22,211,119,170,98
"510","RSM00028900",NA,NA,1937-05-23,60,120,148,99
"511","RSM00028900",NA,NA,1937-05-24,0,133,184,100
"512","RSM00028900",NA,NA,1937-05-25,16,124,154,110
"513","RSM00028900",NA,NA,1937-05-26,0,70,113,46
"514","RSM00028900",NA,NA,1937-05-27,4,74,122,30
"515","RSM00028900",NA,NA,1937-05-28,0,120,192,25
"516","RSM00028900",NA,NA,1937-05-29,7,166,239,127
"517","RSM00028900",NA,NA,1937-05-30,0,164,196,128
"518","RSM00028900",NA,NA,1937-05-31,105,127,182,102
"519","RSM00028900",NA,NA,1937-06-01,0,120,169,70
"520","RSM00028900",NA,NA,1937-06-02,0,142,217,62
"521","RSM00028900",NA,NA,1937-06-03,0,197,270,129
"522","RSM00028900",NA,NA,1937-06-04,0,194,277,116
"523","RSM00028900",NA,NA,1937-06-05,0,163,210,99
"524","RSM00028900",NA,NA,1937-06-06,0,172,224,103
"525","RSM00028900",NA,NA,1937-06-07,0,187,222,142
"526","RSM00028900",NA,NA,1937-06-08,24,183,246,137
"527","RSM00028900",NA,NA,1937-06-09,0,201,262,138
"528","RSM00028900",NA,NA,1937-06-10,0,213,284,136
"529","RSM00028900",NA,NA,1937-06-11,0,244,303,186
"530","RSM00028900",NA,NA,1937-06-12,1,233,282,184
"531","RSM00028900",NA,NA,1937-06-13,9,190,258,133
"532","RSM00028900",NA,NA,1937-06-14,39,185,269,138
"533","RSM00028900",NA,NA,1937-06-15,10,146,210,120
"534","RSM00028900",NA,NA,1937-06-16,0,102,128,78
"535","RSM00028900",NA,NA,1937-06-17,45,110,175,70
"536","RSM00028900",NA,NA,1937-06-18,69,90,125,60
"537","RSM00028900",NA,NA,1937-06-19,38,114,127,92
"538","RSM00028900",NA,NA,1937-06-20,0,130,152,105
"539","RSM00028900",NA,NA,1937-06-21,0,168,222,106
"540","RSM00028900",NA,NA,1937-06-22,0,171,231,91
"541","RSM00028900",NA,NA,1937-06-23,24,183,253,120
"542","RSM00028900",NA,NA,1937-06-24,85,184,244,142
"543","RSM00028900",NA,NA,1937-06-25,2,182,235,126
"544","RSM00028900",NA,NA,1937-06-26,0,194,242,136
"545","RSM00028900",NA,NA,1937-06-27,0,214,283,141
"546","RSM00028900",NA,NA,1937-06-28,0,236,307,155
"547","RSM00028900",NA,NA,1937-06-29,0,250,315,171
"548","RSM00028900",NA,NA,1937-06-30,0,261,316,193
"549","RSM00028900",NA,NA,1937-07-01,0,276,326,209
"550","RSM00028900",NA,NA,1937-07-02,0,274,325,212
"551","RSM00028900",NA,NA,1937-07-03,0,254,323,191
"552","RSM00028900",NA,NA,1937-07-04,20,233,303,196
"553","RSM00028900",NA,NA,1937-07-05,6,218,264,174
"554","RSM00028900",NA,NA,1937-07-06,0,228,288,158
"555","RSM00028900",NA,NA,1937-07-07,0,222,291,159
"556","RSM00028900",NA,NA,1937-07-08,1,201,272,155
"557","RSM00028900",NA,NA,1937-07-09,23,197,261,139
"558","RSM00028900",NA,NA,1937-07-10,79,172,246,149
"559","RSM00028900",NA,NA,1937-07-11,35,174,224,140
"560","RSM00028900",NA,NA,1937-07-12,1,204,256,145
"561","RSM00028900",NA,NA,1937-07-13,0,211,259,156
"562","RSM00028900",NA,NA,1937-07-14,0,215,288,151
"563","RSM00028900",NA,NA,1937-07-15,5,222,287,172
"564","RSM00028900",NA,NA,1937-07-16,0,192,250,147
"565","RSM00028900",NA,NA,1937-07-17,0,186,247,136
"566","RSM00028900",NA,NA,1937-07-18,0,206,266,134
"567","RSM00028900",NA,NA,1937-07-19,0,222,282,164
"568","RSM00028900",NA,NA,1937-07-20,0,202,257,139
"569","RSM00028900",NA,NA,1937-07-21,0,204,274,130
"570","RSM00028900",NA,NA,1937-07-22,0,214,282,136
"571","RSM00028900",NA,NA,1937-07-23,0,230,297,159
"572","RSM00028900",NA,NA,1937-07-24,0,228,305,143
"573","RSM00028900",NA,NA,1937-07-25,68,194,274,160
"574","RSM00028900",NA,NA,1937-07-26,16,158,219,117
"575","RSM00028900",NA,NA,1937-07-27,0,207,275,144
"576","RSM00028900",NA,NA,1937-07-28,0,224,288,167
"577","RSM00028900",NA,NA,1937-07-29,0,250,316,167
"578","RSM00028900",NA,NA,1937-07-30,1,252,324,181
"579","RSM00028900",NA,NA,1937-07-31,0,255,317,183
"580","RSM00028900",NA,NA,1937-08-01,0,261,323,201
"581","RSM00028900",NA,NA,1937-08-02,49,241,289,183
"582","RSM00028900",NA,NA,1937-08-03,0,208,264,162
"583","RSM00028900",NA,NA,1937-08-04,0,168,223,111
"584","RSM00028900",NA,NA,1937-08-05,0,196,264,117
"585","RSM00028900",NA,NA,1937-08-06,0,217,275,148
"586","RSM00028900",NA,NA,1937-08-07,0,225,286,153
"587","RSM00028900",NA,NA,1937-08-08,0,237,299,157
"588","RSM00028900",NA,NA,1937-08-09,0,243,310,174
"589","RSM00028900",NA,NA,1937-08-10,0,252,325,174
"590","RSM00028900",NA,NA,1937-08-11,0,224,275,181
"591","RSM00028900",NA,NA,1937-08-12,0,254,323,203
"592","RSM00028900",NA,NA,1937-08-13,141,216,275,187
"593","RSM00028900",NA,NA,1937-08-14,56,187,238,169
"594","RSM00028900",NA,NA,1937-08-15,105,197,253,164
"595","RSM00028900",NA,NA,1937-08-16,7,189,259,155
"596","RSM00028900",NA,NA,1937-08-17,0,176,195,167
"597","RSM00028900",NA,NA,1937-08-18,0,194,275,136
"598","RSM00028900",NA,NA,1937-08-19,0,215,288,167
"599","RSM00028900",NA,NA,1937-08-20,1,209,252,173
"600","RSM00028900",NA,NA,1937-08-21,32,178,233,161
"601","RSM00028900",NA,NA,1937-08-22,34,212,276,156
"602","RSM00028900",NA,NA,1937-08-23,0,206,260,168
"603","RSM00028900",NA,NA,1937-08-24,0,196,254,151
"604","RSM00028900",NA,NA,1937-08-25,6,185,244,141
"605","RSM00028900",NA,NA,1937-08-26,0,166,194,148
"606","RSM00028900",NA,NA,1937-08-27,0,153,192,115
"607","RSM00028900",NA,NA,1937-08-28,0,136,197,79
"608","RSM00028900",NA,NA,1937-08-29,0,150,216,92
"609","RSM00028900",NA,NA,1937-08-30,0,175,255,116
"610","RSM00028900",NA,NA,1937-08-31,0,188,246,147
"611","RSM00028900",NA,NA,1937-09-01,0,219,279,153
"612","RSM00028900",NA,NA,1937-09-02,0,197,253,154
"613","RSM00028900",NA,NA,1937-09-03,0,146,202,105
"614","RSM00028900",NA,NA,1937-09-04,31,109,199,62
"615","RSM00028900",NA,NA,1937-09-05,0,98,153,77
"616","RSM00028900",NA,NA,1937-09-06,0,112,176,68
"617","RSM00028900",NA,NA,1937-09-07,0,118,165,66
"618","RSM00028900",NA,NA,1937-09-08,11,103,143,71
"619","RSM00028900",NA,NA,1937-09-09,83,130,189,97
"620","RSM00028900",NA,NA,1937-09-10,0,172,237,120
"621","RSM00028900",NA,NA,1937-09-11,0,195,274,124
"622","RSM00028900",NA,NA,1937-09-12,16,193,255,149
"623","RSM00028900",NA,NA,1937-09-13,0,161,215,106
"624","RSM00028900",NA,NA,1937-09-14,0,188,271,126
"625","RSM00028900",NA,NA,1937-09-15,0,236,314,176
"626","RSM00028900",NA,NA,1937-09-16,0,165,254,147
"627","RSM00028900",NA,NA,1937-09-17,0,150,211,97
"628","RSM00028900",NA,NA,1937-09-18,0,157,214,101
"629","RSM00028900",NA,NA,1937-09-19,0,148,226,75
"630","RSM00028900",NA,NA,1937-09-20,0,173,255,92
"631","RSM00028900",NA,NA,1937-09-21,0,200,268,137
"632","RSM00028900",NA,NA,1937-09-22,0,208,297,125
"633","RSM00028900",NA,NA,1937-09-23,0,233,307,163
"634","RSM00028900",NA,NA,1937-09-24,0,176,260,141
"635","RSM00028900",NA,NA,1937-09-25,0,146,207,97
"636","RSM00028900",NA,NA,1937-09-26,0,191,265,126
"637","RSM00028900",NA,NA,1937-09-27,0,198,278,155
"638","RSM00028900",NA,NA,1937-09-28,0,118,201,77
"639","RSM00028900",NA,NA,1937-09-29,39,66,86,45
"640","RSM00028900",NA,NA,1937-09-30,0,103,125,82
"641","RSM00028900",NA,NA,1937-10-01,0,153,234,105
"642","RSM00028900",NA,NA,1937-10-02,0,138,205,81
"643","RSM00028900",NA,NA,1937-10-03,0,153,242,97
"644","RSM00028900",NA,NA,1937-10-04,0,129,207,82
"645","RSM00028900",NA,NA,1937-10-05,0,134,214,65
"646","RSM00028900",NA,NA,1937-10-06,0,117,187,45
"647","RSM00028900",NA,NA,1937-10-07,0,105,158,54
"648","RSM00028900",NA,NA,1937-10-08,0,88,172,15
"649","RSM00028900",NA,NA,1937-10-09,83,129,182,85
"650","RSM00028900",NA,NA,1937-10-10,60,90,138,44
"651","RSM00028900",NA,NA,1937-10-11,0,97,143,63
"652","RSM00028900",NA,NA,1937-10-12,0,144,192,90
"653","RSM00028900",NA,NA,1937-10-13,43,97,176,56
"654","RSM00028900",NA,NA,1937-10-14,18,51,73,27
"655","RSM00028900",NA,NA,1937-10-15,0,7,42,-14
"656","RSM00028900",NA,NA,1937-10-16,0,2,32,-20
"657","RSM00028900",NA,NA,1937-10-17,0,1,33,-35
"658","RSM00028900",NA,NA,1937-10-18,0,4,54,-40
"659","RSM00028900",NA,NA,1937-10-19,39,66,101,34
"660","RSM00028900",NA,NA,1937-10-20,0,33,96,19
"661","RSM00028900",NA,NA,1937-10-21,0,17,35,-2
"662","RSM00028900",NA,NA,1937-10-22,0,26,68,-26
"663","RSM00028900",NA,NA,1937-10-23,0,72,113,44
"664","RSM00028900",NA,NA,1937-10-24,0,56,124,3
"665","RSM00028900",NA,NA,1937-10-25,0,42,113,-3
"666","RSM00028900",NA,NA,1937-10-26,0,27,82,-11
"667","RSM00028900",NA,NA,1937-10-27,0,54,90,31
"668","RSM00028900",NA,NA,1937-10-28,0,56,89,33
"669","RSM00028900",NA,NA,1937-10-29,0,47,100,2
"670","RSM00028900",NA,NA,1937-10-30,0,36,93,-15
"671","RSM00028900",NA,NA,1937-10-31,0,37,92,-3
"672","RSM00028900",NA,NA,1937-11-01,0,32,68,-12
"673","RSM00028900",NA,NA,1937-11-02,0,32,65,18
"674","RSM00028900",NA,NA,1937-11-03,0,2,53,-43
"675","RSM00028900",NA,NA,1937-11-04,0,9,63,-49
"676","RSM00028900",NA,NA,1937-11-05,0,2,46,-30
"677","RSM00028900",NA,NA,1937-11-06,0,-39,-17,-55
"678","RSM00028900",NA,NA,1937-11-07,2,5,36,-64
"679","RSM00028900",NA,NA,1937-11-08,2,51,73,32
"680","RSM00028900",NA,NA,1937-11-09,0,21,45,6
"681","RSM00028900",NA,NA,1937-11-10,0,4,25,-11
"682","RSM00028900",NA,NA,1937-11-11,45,22,34,12
"683","RSM00028900",NA,NA,1937-11-12,0,-6,16,-28
"684","RSM00028900",NA,NA,1937-11-13,0,-24,-4,-93
"685","RSM00028900",NA,NA,1937-11-14,0,-80,-39,-118
"686","RSM00028900",NA,NA,1937-11-15,0,-72,-26,-114
"687","RSM00028900",NA,NA,1937-11-16,0,-60,-18,-94
"688","RSM00028900",NA,NA,1937-11-17,0,-64,12,-108
"689","RSM00028900",NA,NA,1937-11-18,0,-64,-28,-96
"690","RSM00028900",NA,NA,1937-11-19,0,-59,-25,-84
"691","RSM00028900",NA,NA,1937-11-20,0,-71,-16,-120
"692","RSM00028900",NA,NA,1937-11-21,0,-65,-22,-104
"693","RSM00028900",NA,NA,1937-11-22,0,-65,-16,-111
"694","RSM00028900",NA,NA,1937-11-23,0,-62,-26,-109
"695","RSM00028900",NA,NA,1937-11-24,0,-70,-24,-112
"696","RSM00028900",NA,NA,1937-11-25,0,-69,-39,-94
"697","RSM00028900",NA,NA,1937-11-26,0,-43,-32,-63
"698","RSM00028900",NA,NA,1937-11-27,34,-38,-28,-54
"699","RSM00028900",NA,NA,1937-11-28,3,-61,-11,-94
"700","RSM00028900",NA,NA,1937-11-29,1,-24,-5,-35
"701","RSM00028900",NA,NA,1937-11-30,2,-51,-30,-80
"702","RSM00028900",NA,NA,1937-12-01,2,-57,-44,-79
"703","RSM00028900",NA,NA,1937-12-02,6,-86,-46,-126
"704","RSM00028900",NA,NA,1937-12-03,27,-80,-54,-99
"705","RSM00028900",NA,NA,1937-12-04,13,-79,-15,-123
"706","RSM00028900",NA,NA,1937-12-05,104,15,23,2
"707","RSM00028900",NA,NA,1937-12-06,129,27,34,16
"708","RSM00028900",NA,NA,1937-12-07,18,4,29,-5
"709","RSM00028900",NA,NA,1937-12-08,12,-4,15,-19
"710","RSM00028900",NA,NA,1937-12-09,13,-22,17,-36
"711","RSM00028900",NA,NA,1937-12-10,4,-80,-24,-133
"712","RSM00028900",NA,NA,1937-12-11,4,-98,-78,-133
"713","RSM00028900",NA,NA,1937-12-12,11,-28,-12,-81
"714","RSM00028900",NA,NA,1937-12-13,0,-150,-42,-203
"715","RSM00028900",NA,NA,1937-12-14,0,-205,-114,-243
"716","RSM00028900",NA,NA,1937-12-15,0,-186,-145,-223
"717","RSM00028900",NA,NA,1937-12-16,7,-101,-73,-159
"718","RSM00028900",NA,NA,1937-12-17,2,-59,-51,-76
"719","RSM00028900",NA,NA,1937-12-18,3,-44,-31,-54
"720","RSM00028900",NA,NA,1937-12-19,0,-31,-24,-83
"721","RSM00028900",NA,NA,1937-12-20,2,-98,-39,-121
"722","RSM00028900",NA,NA,1937-12-21,0,-94,-72,-125
"723","RSM00028900",NA,NA,1937-12-22,1,-76,-71,-91
"724","RSM00028900",NA,NA,1937-12-23,1,-97,-74,-124
"725","RSM00028900",NA,NA,1937-12-24,0,-116,-91,-138
"726","RSM00028900",NA,NA,1937-12-25,0,-123,-93,-142
"727","RSM00028900",NA,NA,1937-12-26,0,-120,-106,-138
"728","RSM00028900",NA,NA,1937-12-27,0,-132,-119,-144
"729","RSM00028900",NA,NA,1937-12-28,0,-158,-123,-178
"730","RSM00028900",NA,NA,1937-12-29,0,-158,-123,-194
"731","RSM00028900",NA,NA,1937-12-30,0,-128,-110,-156
"732","RSM00028900",NA,NA,1937-12-31,0,-132,-116,-145
"733","RSM00028900",NA,NA,1938-01-01,20,-111,-73,-149
"734","RSM00028900",NA,NA,1938-01-02,2,-70,-61,-80
"735","RSM00028900",NA,NA,1938-01-03,1,-132,-73,-174
"736","RSM00028900",NA,NA,1938-01-04,4,-145,-80,-208
"737","RSM00028900",NA,NA,1938-01-05,0,-134,-94,-152
"738","RSM00028900",NA,NA,1938-01-06,0,-170,-133,-195
"739","RSM00028900",NA,NA,1938-01-07,0,-127,-90,-178
"740","RSM00028900",NA,NA,1938-01-08,0,-94,-82,-117
"741","RSM00028900",NA,NA,1938-01-09,17,-88,-71,-107
"742","RSM00028900",NA,NA,1938-01-10,0,-144,-90,-168
"743","RSM00028900",NA,NA,1938-01-11,0,-153,-133,-190
"744","RSM00028900",NA,NA,1938-01-12,0,-190,-147,-246
"745","RSM00028900",NA,NA,1938-01-13,0,-118,-108,-151
"746","RSM00028900",NA,NA,1938-01-14,6,-97,-81,-129
"747","RSM00028900",NA,NA,1938-01-15,4,-116,-79,-166
"748","RSM00028900",NA,NA,1938-01-16,0,-159,-147,-178
"749","RSM00028900",NA,NA,1938-01-17,0,-161,-132,-199
"750","RSM00028900",NA,NA,1938-01-18,4,-149,-122,-184
"751","RSM00028900",NA,NA,1938-01-19,4,-120,-104,-157
"752","RSM00028900",NA,NA,1938-01-20,0,-92,-76,-133
"753","RSM00028900",NA,NA,1938-01-21,0,-89,-76,-99
"754","RSM00028900",NA,NA,1938-01-22,0,-79,-68,-93
"755","RSM00028900",NA,NA,1938-01-23,9,-130,-85,-143
"756","RSM00028900",NA,NA,1938-01-24,12,-136,-129,-154
"757","RSM00028900",NA,NA,1938-01-25,7,-176,-125,-223
"758","RSM00028900",NA,NA,1938-01-26,31,-118,-97,-141
"759","RSM00028900",NA,NA,1938-01-27,9,-70,-52,-99
"760","RSM00028900",NA,NA,1938-01-28,12,-44,-27,-59
"761","RSM00028900",NA,NA,1938-01-29,0,-61,-35,-69
"762","RSM00028900",NA,NA,1938-01-30,0,-22,1,-60
"763","RSM00028900",NA,NA,1938-01-31,13,-46,-1,-80
"764","RSM00028900",NA,NA,1938-02-01,0,-99,-80,-129
"765","RSM00028900",NA,NA,1938-02-02,0,-104,-58,-127
"766","RSM00028900",NA,NA,1938-02-03,0,-120,-99,-144
"767","RSM00028900",NA,NA,1938-02-04,0,-109,-96,-122
"768","RSM00028900",NA,NA,1938-02-05,25,-99,-88,-112
"769","RSM00028900",NA,NA,1938-02-06,7,-45,-11,-91
"770","RSM00028900",NA,NA,1938-02-07,0,-2,14,-21
"771","RSM00028900",NA,NA,1938-02-08,0,-14,7,-29
"772","RSM00028900",NA,NA,1938-02-09,0,-60,-15,-84
"773","RSM00028900",NA,NA,1938-02-10,0,-86,-61,-113
"774","RSM00028900",NA,NA,1938-02-11,1,-133,-103,-164
"775","RSM00028900",NA,NA,1938-02-12,0,-190,-147,-228
"776","RSM00028900",NA,NA,1938-02-13,0,-80,-51,-155
"777","RSM00028900",NA,NA,1938-02-14,39,-55,-21,-90
"778","RSM00028900",NA,NA,1938-02-15,57,-101,-81,-117
"779","RSM00028900",NA,NA,1938-02-16,5,-114,-76,-158
"780","RSM00028900",NA,NA,1938-02-17,4,-78,-51,-88
"781","RSM00028900",NA,NA,1938-02-18,0,-162,-84,-193
"782","RSM00028900",NA,NA,1938-02-19,0,-237,-186,-271
"783","RSM00028900",NA,NA,1938-02-20,0,-252,-187,-292
"784","RSM00028900",NA,NA,1938-02-21,2,-156,-83,-239
"785","RSM00028900",NA,NA,1938-02-22,0,-121,-80,-150
"786","RSM00028900",NA,NA,1938-02-23,0,-119,-111,-147
"787","RSM00028900",NA,NA,1938-02-24,2,-121,-86,-163
"788","RSM00028900",NA,NA,1938-02-25,0,-107,-86,-134
"789","RSM00028900",NA,NA,1938-02-26,0,-104,-75,-134
"790","RSM00028900",NA,NA,1938-02-27,0,-76,-23,-129
"791","RSM00028900",NA,NA,1938-02-28,0,-163,-123,-196
"792","RSM00028900",NA,NA,1938-03-01,0,-138,-84,-209
"793","RSM00028900",NA,NA,1938-03-02,1,-86,-65,-114
"794","RSM00028900",NA,NA,1938-03-03,0,-158,NA,-191
"795","RSM00028900",NA,NA,1938-03-04,1,-177,NA,-203
"796","RSM00028900",NA,NA,1938-03-05,1,-106,-72,-174
"797","RSM00028900",NA,NA,1938-03-06,8,-58,-39,-89
"798","RSM00028900",NA,NA,1938-03-07,0,-9,9,-42
"799","RSM00028900",NA,NA,1938-03-08,15,-31,-2,-44
"800","RSM00028900",NA,NA,1938-03-09,1,-51,-15,-84
"801","RSM00028900",NA,NA,1938-03-10,4,-57,-31,-67
"802","RSM00028900",NA,NA,1938-03-11,0,-73,-46,-140
"803","RSM00028900",NA,NA,1938-03-12,0,-98,-49,-135
"804","RSM00028900",NA,NA,1938-03-13,0,-87,-40,-119
"805","RSM00028900",NA,NA,1938-03-14,1,-104,-65,-138
"806","RSM00028900",NA,NA,1938-03-15,0,-142,-89,-199
"807","RSM00028900",NA,NA,1938-03-16,23,-12,16,-93
"808","RSM00028900",NA,NA,1938-03-17,0,8,28,-2
"809","RSM00028900",NA,NA,1938-03-18,35,-33,4,-79
"810","RSM00028900",NA,NA,1938-03-19,0,-96,-58,-127
"811","RSM00028900",NA,NA,1938-03-20,0,-105,-54,-170
"812","RSM00028900",NA,NA,1938-03-21,21,-30,-7,-62
"813","RSM00028900",NA,NA,1938-03-22,0,-48,9,-118
"814","RSM00028900",NA,NA,1938-03-23,0,13,29,1
"815","RSM00028900",NA,NA,1938-03-24,0,-16,6,-35
"816","RSM00028900",NA,NA,1938-03-25,0,-34,21,-93
"817","RSM00028900",NA,NA,1938-03-26,5,-25,6,-59
"818","RSM00028900",NA,NA,1938-03-27,0,22,55,-4
"819","RSM00028900",NA,NA,1938-03-28,0,6,49,-24
"820","RSM00028900",NA,NA,1938-03-29,0,1,34,-25
"821","RSM00028900",NA,NA,1938-03-30,0,16,38,-2
"822","RSM00028900",NA,NA,1938-03-31,3,14,35,0
"823","RSM00028900",NA,NA,1938-04-01,8,2,29,-10
"824","RSM00028900",NA,NA,1938-04-02,76,2,27,-8
"825","RSM00028900",NA,NA,1938-04-03,30,-22,15,-42
"826","RSM00028900",NA,NA,1938-04-04,0,-18,23,-66
"827","RSM00028900",NA,NA,1938-04-05,2,11,63,-21
"828","RSM00028900",NA,NA,1938-04-06,0,11,36,-7
"829","RSM00028900",NA,NA,1938-04-07,7,21,60,-5
"830","RSM00028900",NA,NA,1938-04-08,0,49,93,9
"831","RSM00028900",NA,NA,1938-04-09,0,72,132,37
"832","RSM00028900",NA,NA,1938-04-10,0,76,123,28
"833","RSM00028900",NA,NA,1938-04-11,89,50,96,34
"834","RSM00028900",NA,NA,1938-04-12,0,26,43,12
"835","RSM00028900",NA,NA,1938-04-13,28,6,36,-19
"836","RSM00028900",NA,NA,1938-04-14,16,14,62,-33
"837","RSM00028900",NA,NA,1938-04-15,0,38,76,11
"838","RSM00028900",NA,NA,1938-04-16,0,58,106,21
"839","RSM00028900",NA,NA,1938-04-17,0,79,133,40
"840","RSM00028900",NA,NA,1938-04-18,0,101,167,32
"841","RSM00028900",NA,NA,1938-04-19,49,88,133,68
"842","RSM00028900",NA,NA,1938-04-20,0,109,147,79
"843","RSM00028900",NA,NA,1938-04-21,0,144,212,95
"844","RSM00028900",NA,NA,1938-04-22,0,145,221,79
"845","RSM00028900",NA,NA,1938-04-23,0,152,224,93
"846","RSM00028900",NA,NA,1938-04-24,0,160,243,91
"847","RSM00028900",NA,NA,1938-04-25,0,150,198,102
"848","RSM00028900",NA,NA,1938-04-26,0,144,217,82
"849","RSM00028900",NA,NA,1938-04-27,15,127,172,83
"850","RSM00028900",NA,NA,1938-04-28,7,162,271,88
"851","RSM00028900",NA,NA,1938-04-29,0,192,287,156
"852","RSM00028900",NA,NA,1938-04-30,0,116,208,90
"853","RSM00028900",NA,NA,1938-05-01,0,116,174,54
"854","RSM00028900",NA,NA,1938-05-02,0,147,204,71
"855","RSM00028900",NA,NA,1938-05-03,0,166,230,72
"856","RSM00028900",NA,NA,1938-05-04,60,121,209,90
"857","RSM00028900",NA,NA,1938-05-05,0,120,165,72
"858","RSM00028900",NA,NA,1938-05-06,0,158,226,91
"859","RSM00028900",NA,NA,1938-05-07,0,137,204,82
"860","RSM00028900",NA,NA,1938-05-08,0,128,187,60
"861","RSM00028900",NA,NA,1938-05-09,0,156,213,96
"862","RSM00028900",NA,NA,1938-05-10,20,165,251,106
"863","RSM00028900",NA,NA,1938-05-11,57,144,189,97
"864","RSM00028900",NA,NA,1938-05-12,7,169,253,100
